7.1831e-13,3731.05167,505.242467
2.3181e-13,3696.66722,675.387408
0.00207523,0.00207523,92.6310113
0.00290504,2924.24466,51.2392302
2.7209e-12,3470.95069,17.4664158
3.9235e-13,2859.59387,1600.31309
1.3500e-13,2837.90495,1508.43825
2.5688e-12,3308.59172,964.776588
1.9029e-04,3763.24414,42.2922827
0.00215915,3463.75236,108.996648
